number_id,gu_name,MY_id,type_id,PC_id,the_number_of_registered_vehicle
808,송파구,2022-02,2,1,732
809,송파구,2022-02,2,2,210
810,송파구,2022-02,2,3,620
811,송파구,2022-02,3,1,4
812,송파구,2022-02,3,2,608
813,송파구,2022-02,3,3,1
814,송파구,2022-02,4,1,6
815,송파구,2022-02,4,2,323
816,송파구,2022-02,4,3,159
817,양천구,2022-02,1,1,119
818,양천구,2022-02,1,2,127
819,양천구,2022-02,1,3,107
820,양천구,2022-02,2,1,503
821,양천구,2022-02,2,2,131
822,양천구,2022-02,2,3,729
823,양천구,2022-02,3,1,3
824,양천구,2022-02,3,2,533
825,양천구,2022-02,3,3,762
826,양천구,2022-02,4,1,353
827,양천구,2022-02,4,2,136
828,양천구,2022-02,4,3,11
829,영등포구,2022-02,1,1,134
830,영등포구,2022-02,1,2,117
831,영등포구,2022-02,1,3,247
832,영등포구,2022-02,2,1,692
833,영등포구,2022-02,2,2,121
834,영등포구,2022-02,2,3,73
835,영등포구,2022-02,3,1,4
836,영등포구,2022-02,3,2,291
837,영등포구,2022-02,3,3,172
838,영등포구,2022-02,4,1,520
839,영등포구,2022-02,4,2,178
840,영등포구,2022-02,4,3,15
841,용산구,2022-02,1,1,135
842,용산구,2022-02,1,2,69
843,용산구,2022-02,1,3,673
844,용산구,2022-02,2,1,70
845,용산구,2022-02,2,2,796
846,용산구,2022-02,2,3,55
847,용산구,2022-02,3,1,56
848,용산구,2022-02,3,2,60
849,용산구,2022-02,3,3,2
850,용산구,2022-02,4,1,137
851,용산구,2022-02,4,2,5
852,용산구,2022-02,4,3,249
853,은평구,2022-02,1,1,100
854,은평구,2022-02,1,2,111
855,은평구,2022-02,1,3,957
856,은평구,2022-02,2,1,81
857,은평구,2022-02,2,2,116
858,은평구,2022-02,2,3,138
859,은평구,2022-02,3,1,3
860,은평구,2022-02,3,2,583
861,은평구,2022-02,3,3,747
862,은평구,2022-02,4,1,375
863,은평구,2022-02,4,2,143
864,은평구,2022-02,4,3,10
865,종로구,2022-02,1,1,1
866,종로구,2022-02,1,2,735
867,종로구,2022-02,1,3,38
868,종로구,2022-02,2,1,1
869,종로구,2022-02,2,2,339
870,종로구,2022-02,2,3,42
871,종로구,2022-02,3,1,1
872,종로구,2022-02,3,2,678
873,종로구,2022-02,3,3,1
874,종로구,2022-02,4,1,256
875,종로구,2022-02,4,2,3
876,종로구,2022-02,4,3,574
877,중구,2022-02,1,1,278
878,중구,2022-02,1,2,47
879,중구,2022-02,1,3,31
880,중구,2022-02,2,1,904
881,중구,2022-02,2,2,50
882,중구,2022-02,2,3,213
883,중구,2022-02,3,1,1
884,중구,2022-02,3,2,913
885,중구,2022-02,3,3,262
886,중구,2022-02,4,1,947
887,중구,2022-02,4,2,183
888,중구,2022-02,4,3,4
889,중랑구,2022-02,1,1,80
890,중랑구,2022-02,1,2,89
891,중랑구,2022-02,1,3,569
892,중랑구,2022-02,2,1,719
893,중랑구,2022-02,2,2,95
894,중랑구,2022-02,2,3,368
895,중랑구,2022-02,3,1,3
896,중랑구,2022-02,3,2,581
897,중랑구,2022-02,3,3,548
898,중랑구,2022-02,4,1,163
899,중랑구,2022-02,4,2,119
900,중랑구,2022-02,4,3,11
901,강남구,2022-03,1,1,153
902,강남구,2022-03,1,2,200
903,강남구,2022-03,1,3,576
904,강남구,2022-03,2,1,823
905,강남구,2022-03,2,2,219
906,강남구,2022-03,2,3,552
907,강남구,2022-03,3,1,4
908,강남구,2022-03,3,2,293
909,강남구,2022-03,3,3,626
910,강남구,2022-03,4,1,973
911,강남구,2022-03,4,2,179
912,강남구,2022-03,4,3,13
913,강동구,2022-03,1,1,101
914,강동구,2022-03,1,2,126
915,강동구,2022-03,1,3,760
916,강동구,2022-03,2,1,127
917,강동구,2022-03,2,2,131
918,강동구,2022-03,2,3,988
919,강동구,2022-03,3,1,3
920,강동구,2022-03,3,2,680
921,강동구,2022-03,3,3,699
922,강동구,2022-03,4,1,420
923,강동구,2022-03,4,2,153
924,강동구,2022-03,4,3,12
925,강북구,2022-03,1,1,103
926,강북구,2022-03,1,2,60
927,강북구,2022-03,1,3,738
928,강북구,2022-03,2,1,117
929,강북구,2022-03,2,2,62
930,강북구,2022-03,2,3,958
931,강북구,2022-03,3,1,2
932,강북구,2022-03,3,2,494
933,강북구,2022-03,3,3,718
934,강북구,2022-03,4,1,275
935,강북구,2022-03,4,2,130
936,강북구,2022-03,4,3,7
937,강서구,2022-03,1,1,127
938,강서구,2022-03,1,2,165
939,강서구,2022-03,1,3,787
940,강서구,2022-03,2,1,348
941,강서구,2022-03,2,2,178
942,강서구,2022-03,2,3,262
943,강서구,2022-03,3,1,4
944,강서구,2022-03,3,2,887
945,강서구,2022-03,3,3,1
946,강서구,2022-03,4,1,6
947,강서구,2022-03,4,2,317
948,강서구,2022-03,4,3,157
949,관악구,2022-03,1,1,95
950,관악구,2022-03,1,2,99
951,관악구,2022-03,1,3,22
952,관악구,2022-03,2,1,102
953,관악구,2022-03,2,2,102
954,관악구,2022-03,2,3,219
955,관악구,2022-03,3,1,3
956,관악구,2022-03,3,2,534
957,관악구,2022-03,3,3,312
958,관악구,2022-03,4,1,896
959,관악구,2022-03,4,2,150
960,관악구,2022-03,4,3,9
961,광진구,2022-03,1,1,88
962,광진구,2022-03,1,2,80
963,광진구,2022-03,1,3,142
964,광진구,2022-03,2,1,453
965,광진구,2022-03,2,2,83
966,광진구,2022-03,2,3,683
967,광진구,2022-03,3,1,2
968,광진구,2022-03,3,2,470
969,광진구,2022-03,3,3,378
970,광진구,2022-03,4,1,892
971,광진구,2022-03,4,2,162
972,광진구,2022-03,4,3,10
973,구로구,2022-03,1,1,99
974,구로구,2022-03,1,2,113
975,구로구,2022-03,1,3,101
976,구로구,2022-03,2,1,131
977,구로구,2022-03,2,2,123
978,구로구,2022-03,2,3,331
979,구로구,2022-03,3,1,4
980,구로구,2022-03,3,2,688
981,구로구,2022-03,3,3,588
982,구로구,2022-03,4,1,333
983,구로구,2022-03,4,2,125
984,구로구,2022-03,4,3,14
985,금천구,2022-03,1,1,51
986,금천구,2022-03,1,2,69
987,금천구,2022-03,1,3,933
988,금천구,2022-03,2,1,528
989,금천구,2022-03,2,2,73
990,금천구,2022-03,2,3,512
991,금천구,2022-03,3,1,3
992,금천구,2022-03,3,2,81
993,금천구,2022-03,3,3,480
994,금천구,2022-03,4,1,588
995,금천구,2022-03,4,2,74
996,금천구,2022-03,4,3,10
997,노원구,2022-03,1,1,86
998,노원구,2022-03,1,2,128
999,노원구,2022-03,1,3,855
1000,노원구,2022-03,2,1,561
1001,노원구,2022-03,2,2,134
1002,노원구,2022-03,2,3,502
1003,노원구,2022-03,3,1,3
1004,노원구,2022-03,3,2,858
1005,노원구,2022-03,3,3,848
1006,노원구,2022-03,4,1,759
1007,노원구,2022-03,4,2,166
1008,노원구,2022-03,4,3,10
1009,도봉구,2022-03,1,1,92
1010,도봉구,2022-03,1,2,76
1011,도봉구,2022-03,1,3,643
1012,도봉구,2022-03,2,1,606
1013,도봉구,2022-03,2,2,81
1014,도봉구,2022-03,2,3,341
1015,도봉구,2022-03,3,1,2
1016,도봉구,2022-03,3,2,736
1017,도봉구,2022-03,3,3,576
1018,도봉구,2022-03,4,1,363
1019,도봉구,2022-03,4,2,130
1020,도봉구,2022-03,4,3,8
1021,동대문구,2022-03,1,1,109
1022,동대문구,2022-03,1,2,80
1023,동대문구,2022-03,1,3,297
1024,동대문구,2022-03,2,1,498
1025,동대문구,2022-03,2,2,82
1026,동대문구,2022-03,2,3,904
1027,동대문구,2022-03,3,1,2
1028,동대문구,2022-03,3,2,995
1029,동대문구,2022-03,3,3,156
1030,동대문구,2022-03,4,1,207
1031,동대문구,2022-03,4,2,139
1032,동대문구,2022-03,4,3,9
1033,동작구,2022-03,1,1,110
1034,동작구,2022-03,1,2,93
1035,동작구,2022-03,1,3,572
1036,동작구,2022-03,2,1,194
1037,동작구,2022-03,2,2,94
1038,동작구,2022-03,2,3,876
1039,동작구,2022-03,3,1,2
1040,동작구,2022-03,3,2,586
1041,동작구,2022-03,3,3,140
1042,동작구,2022-03,4,1,775
1043,동작구,2022-03,4,2,130
1044,동작구,2022-03,4,3,6
1045,마포구,2022-03,1,1,102
1046,마포구,2022-03,1,2,100
1047,마포구,2022-03,1,3,955
1048,마포구,2022-03,2,1,399
1049,마포구,2022-03,2,2,105
1050,마포구,2022-03,2,3,456
1051,마포구,2022-03,3,1,2
1052,마포구,2022-03,3,2,906
1053,마포구,2022-03,3,3,588
1054,마포구,2022-03,4,1,549
1055,마포구,2022-03,4,2,159
1056,마포구,2022-03,4,3,9
1057,서대문구,2022-03,1,1,203
1058,서대문구,2022-03,1,2,74
1059,서대문구,2022-03,1,3,989
1060,서대문구,2022-03,2,1,61
1061,서대문구,2022-03,2,2,78
1062,서대문구,2022-03,2,3,253
1063,서대문구,2022-03,3,1,2
1064,서대문구,2022-03,3,2,280
1065,서대문구,2022-03,3,3,408
1066,서대문구,2022-03,4,1,792
1067,서대문구,2022-03,4,2,134
1068,서대문구,2022-03,4,3,6
1069,서초구,2022-03,1,1,208
1070,서초구,2022-03,1,2,150
1071,서초구,2022-03,1,3,923
1072,서초구,2022-03,2,1,22
1073,서초구,2022-03,2,2,156
1074,서초구,2022-03,2,3,153
1075,서초구,2022-03,3,1,3
1076,서초구,2022-03,3,2,313
1077,서초구,2022-03,3,3,719
1078,서초구,2022-03,4,1,159
1079,서초구,2022-03,4,2,174
1080,서초구,2022-03,4,3,10
1081,성동구,2022-03,1,1,121
1082,성동구,2022-03,1,2,82
1083,성동구,2022-03,1,3,651
1084,성동구,2022-03,2,1,31
1085,성동구,2022-03,2,2,91
1086,성동구,2022-03,2,3,803
1087,성동구,2022-03,3,1,2
1088,성동구,2022-03,3,2,185
1089,성동구,2022-03,3,3,838
1090,성동구,2022-03,4,1,70
1091,성동구,2022-03,4,2,187
1092,성동구,2022-03,4,3,8
1093,성북구,2022-03,1,1,95
1094,성북구,2022-03,1,2,104
1095,성북구,2022-03,1,3,302
1096,성북구,2022-03,2,1,180
1097,성북구,2022-03,2,2,106
1098,성북구,2022-03,2,3,577
1099,성북구,2022-03,3,1,3
1100,성북구,2022-03,3,2,249
1101,성북구,2022-03,3,3,1
1102,성북구,2022-03,4,1,4
1103,성북구,2022-03,4,2,423
1104,성북구,2022-03,4,3,150
1105,송파구,2022-03,1,1,124
1106,송파구,2022-03,1,2,204
1107,송파구,2022-03,1,3,346
1108,송파구,2022-03,2,1,754
1109,송파구,2022-03,2,2,211
1110,송파구,2022-03,2,3,224
1111,송파구,2022-03,3,1,4
1112,송파구,2022-03,3,2,576
1113,송파구,2022-03,3,3,1
1114,송파구,2022-03,4,1,6
1115,송파구,2022-03,4,2,298
1116,송파구,2022-03,4,3,159
1117,양천구,2022-03,1,1,120
1118,양천구,2022-03,1,2,127
1119,양천구,2022-03,1,3,116
1120,양천구,2022-03,2,1,432
1121,양천구,2022-03,2,2,131
1122,양천구,2022-03,2,3,668
1123,양천구,2022-03,3,1,3
1124,양천구,2022-03,3,2,518
1125,양천구,2022-03,3,3,760
1126,양천구,2022-03,4,1,334
1127,양천구,2022-03,4,2,136
1128,양천구,2022-03,4,3,11
1129,영등포구,2022-03,1,1,137
1130,영등포구,2022-03,1,2,117
1131,영등포구,2022-03,1,3,58
1132,영등포구,2022-03,2,1,690
1133,영등포구,2022-03,2,2,120
1134,영등포구,2022-03,2,3,885
1135,영등포구,2022-03,3,1,4
1136,영등포구,2022-03,3,2,265
1137,영등포구,2022-03,3,3,172
1138,영등포구,2022-03,4,1,495
1139,영등포구,2022-03,4,2,178
1140,영등포구,2022-03,4,3,14
1141,용산구,2022-03,1,1,135
1142,용산구,2022-03,1,2,69
1143,용산구,2022-03,1,3,534
1144,용산구,2022-03,2,1,70
1145,용산구,2022-03,2,2,660
1146,용산구,2022-03,2,3,55
1147,용산구,2022-03,3,1,36
1148,용산구,2022-03,3,2,59
1149,용산구,2022-03,3,3,2
1150,용산구,2022-03,4,1,138
1151,용산구,2022-03,4,2,5
1152,용산구,2022-03,4,3,260
1153,은평구,2022-03,1,1,98
1154,은평구,2022-03,1,2,111
1155,은평구,2022-03,1,3,883
1156,은평구,2022-03,2,1,123
1157,은평구,2022-03,2,2,116
1158,은평구,2022-03,2,3,104
1159,은평구,2022-03,3,1,3
1160,은평구,2022-03,3,2,574
1161,은평구,2022-03,3,3,751
1162,은평구,2022-03,4,1,369
1163,은평구,2022-03,4,2,142
1164,은평구,2022-03,4,3,10
1165,종로구,2022-03,1,1,1
1166,종로구,2022-03,1,2,737
1167,종로구,2022-03,1,3,38
1168,종로구,2022-03,2,1,1
1169,종로구,2022-03,2,2,297
1170,종로구,2022-03,2,3,41
1171,종로구,2022-03,3,1,1
1172,종로구,2022-03,3,2,678
1173,종로구,2022-03,3,3,1
1174,종로구,2022-03,4,1,255
1175,종로구,2022-03,4,2,3
1176,종로구,2022-03,4,3,559
1177,중구,2022-03,1,1,277
1178,중구,2022-03,1,2,46
1179,중구,2022-03,1,3,779
1180,중구,2022-03,2,1,853
1181,중구,2022-03,2,2,49
1182,중구,2022-03,2,3,909
1183,중구,2022-03,3,1,1
1184,중구,2022-03,3,2,905
1185,중구,2022-03,3,3,264
1186,중구,2022-03,4,1,943
1187,중구,2022-03,4,2,182
1188,중구,2022-03,4,3,4
1189,중랑구,2022-03,1,1,78
1190,중랑구,2022-03,1,2,89
1191,중랑구,2022-03,1,3,676
1192,중랑구,2022-03,2,1,718
1193,중랑구,2022-03,2,2,95
1194,중랑구,2022-03,2,3,472
1195,중랑구,2022-03,3,1,3
1196,중랑구,2022-03,3,2,564
1197,중랑구,2022-03,3,3,544
1198,중랑구,2022-03,4,1,142
1199,중랑구,2022-03,4,2,117
1200,중랑구,2022-03,4,3,11
1201,강남구,2022-04,1,1,153
1202,강남구,2022-04,1,2,205
1203,강남구,2022-04,1,3,334
1204,강남구,2022-04,2,1,73
1205,강남구,2022-04,2,2,224
1206,강남구,2022-04,2,3,560
1207,강남구,2022-04,3,1,4
1208,강남구,2022-04,3,2,260
1209,강남구,2022-04,3,3,622
1210,강남구,2022-04,4,1,935
1211,강남구,2022-04,4,2,175
1212,강남구,2022-04,4,3,13
1213,강동구,2022-04,1,1,101
1214,강동구,2022-04,1,2,126
1215,강동구,2022-04,1,3,912
1216,강동구,2022-04,2,1,92
1217,강동구,2022-04,2,2,132
1218,강동구,2022-04,2,3,105
1219,강동구,2022-04,3,1,3
1220,강동구,2022-04,3,2,679
1221,강동구,2022-04,3,3,707
1222,강동구,2022-04,4,1,427
1223,강동구,2022-04,4,2,153
1224,강동구,2022-04,4,3,12
1225,강북구,2022-04,1,1,103
1226,강북구,2022-04,1,2,60
1227,강북구,2022-04,1,3,734
1228,강북구,2022-04,2,1,107
1229,강북구,2022-04,2,2,62
1230,강북구,2022-04,2,3,944
1231,강북구,2022-04,3,1,2
1232,강북구,2022-04,3,2,493
1233,강북구,2022-04,3,3,718
1234,강북구,2022-04,4,1,274
1235,강북구,2022-04,4,2,130
1236,강북구,2022-04,4,3,7
1237,강서구,2022-04,1,1,127
1238,강서구,2022-04,1,2,166
1239,강서구,2022-04,1,3,507
1240,강서구,2022-04,2,1,794
1241,강서구,2022-04,2,2,178
1242,강서구,2022-04,2,3,428
1243,강서구,2022-04,3,1,4
1244,강서구,2022-04,3,2,834
1245,강서구,2022-04,3,3,1
1246,강서구,2022-04,4,1,6
1247,강서구,2022-04,4,2,266
1248,강서구,2022-04,4,3,157
1249,관악구,2022-04,1,1,95
1250,관악구,2022-04,1,2,99
1251,관악구,2022-04,1,3,118
1252,관악구,2022-04,2,1,101
1253,관악구,2022-04,2,2,102
1254,관악구,2022-04,2,3,314
1255,관악구,2022-04,3,1,3
1256,관악구,2022-04,3,2,512
1257,관악구,2022-04,3,3,311
1258,관악구,2022-04,4,1,874
1259,관악구,2022-04,4,2,150
1260,관악구,2022-04,4,3,9
1261,광진구,2022-04,1,1,87
1262,광진구,2022-04,1,2,80
1263,광진구,2022-04,1,3,207
1264,광진구,2022-04,2,1,342
1265,광진구,2022-04,2,2,83
1266,광진구,2022-04,2,3,636
1267,광진구,2022-04,3,1,2
1268,광진구,2022-04,3,2,461
1269,광진구,2022-04,3,3,380
1270,광진구,2022-04,4,1,885
1271,광진구,2022-04,4,2,162
1272,광진구,2022-04,4,3,10
1273,구로구,2022-04,1,1,98
1274,구로구,2022-04,1,2,113
1275,구로구,2022-04,1,3,168
1276,구로구,2022-04,2,1,99
1277,구로구,2022-04,2,2,123
1278,구로구,2022-04,2,3,365
1279,구로구,2022-04,3,1,4
1280,구로구,2022-04,3,2,649
1281,구로구,2022-04,3,3,587
1282,구로구,2022-04,4,1,293
1283,구로구,2022-04,4,2,123
1284,구로구,2022-04,4,3,14
1285,금천구,2022-04,1,1,51
1286,금천구,2022-04,1,2,70
1287,금천구,2022-04,1,3,6
1288,금천구,2022-04,2,1,405
1289,금천구,2022-04,2,2,73
1290,금천구,2022-04,2,3,462
1291,금천구,2022-04,3,1,3
1292,금천구,2022-04,3,2,79
1293,금천구,2022-04,3,3,477
1294,금천구,2022-04,4,1,583
1295,금천구,2022-04,4,2,74
1296,금천구,2022-04,4,3,10
1297,노원구,2022-04,1,1,86
1298,노원구,2022-04,1,2,128
1299,노원구,2022-04,1,3,853
1300,노원구,2022-04,2,1,598
1301,노원구,2022-04,2,2,134
1302,노원구,2022-04,2,3,537
1303,노원구,2022-04,3,1,3
1304,노원구,2022-04,3,2,857
1305,노원구,2022-04,3,3,848
1306,노원구,2022-04,4,1,758
1307,노원구,2022-04,4,2,168
1308,노원구,2022-04,4,3,10
1309,도봉구,2022-04,1,1,92
1310,도봉구,2022-04,1,2,76
1311,도봉구,2022-04,1,3,631
1312,도봉구,2022-04,2,1,667
1313,도봉구,2022-04,2,2,81
1314,도봉구,2022-04,2,3,390
1315,도봉구,2022-04,3,1,2
1316,도봉구,2022-04,3,2,729
1317,도봉구,2022-04,3,3,575
1318,도봉구,2022-04,4,1,354
1319,도봉구,2022-04,4,2,129
1320,도봉구,2022-04,4,3,8
1321,동대문구,2022-04,1,1,109
1322,동대문구,2022-04,1,2,80
1323,동대문구,2022-04,1,3,365
1324,동대문구,2022-04,2,1,492
1325,동대문구,2022-04,2,2,82
1326,동대문구,2022-04,2,3,966
1327,동대문구,2022-04,3,1,2
1328,동대문구,2022-04,3,2,967
1329,동대문구,2022-04,3,3,126
1330,동대문구,2022-04,4,1,148
1331,동대문구,2022-04,4,2,139
1332,동대문구,2022-04,4,3,9
1333,동작구,2022-04,1,1,109
1334,동작구,2022-04,1,2,93
1335,동작구,2022-04,1,3,713
1336,동작구,2022-04,2,1,193
1337,동작구,2022-04,2,2,95
1338,동작구,2022-04,2,3,15
1339,동작구,2022-04,3,1,2
1340,동작구,2022-04,3,2,594
1341,동작구,2022-04,3,3,140
1342,동작구,2022-04,4,1,783
1343,동작구,2022-04,4,2,130
1344,동작구,2022-04,4,3,6
1345,마포구,2022-04,1,1,100
1346,마포구,2022-04,1,2,100
1347,마포구,2022-04,1,3,976
1348,마포구,2022-04,2,1,357
1349,마포구,2022-04,2,2,105
1350,마포구,2022-04,2,3,433
1351,마포구,2022-04,3,1,2
1352,마포구,2022-04,3,2,885
1353,마포구,2022-04,3,3,618
1354,마포구,2022-04,4,1,558
1355,마포구,2022-04,4,2,158
1356,마포구,2022-04,4,3,9
1357,서대문구,2022-04,1,1,190
1358,서대문구,2022-04,1,2,75
1359,서대문구,2022-04,1,3,49
1360,서대문구,2022-04,2,1,64
1361,서대문구,2022-04,2,2,78
1362,서대문구,2022-04,2,3,303
1363,서대문구,2022-04,3,1,2
1364,서대문구,2022-04,3,2,281
1365,서대문구,2022-04,3,3,404
1366,서대문구,2022-04,4,1,783
1367,서대문구,2022-04,4,2,134
1368,서대문구,2022-04,4,3,6
1369,서초구,2022-04,1,1,207
1370,서초구,2022-04,1,2,150
1371,서초구,2022-04,1,3,865
1372,서초구,2022-04,2,1,40
1373,서초구,2022-04,2,2,156
1374,서초구,2022-04,2,3,112
1375,서초구,2022-04,3,1,3
1376,서초구,2022-04,3,2,281
1377,서초구,2022-04,3,3,714
1378,서초구,2022-04,4,1,122
1379,서초구,2022-04,4,2,174
1380,서초구,2022-04,4,3,10
1381,성동구,2022-04,1,1,123
1382,성동구,2022-04,1,2,82
1383,성동구,2022-04,1,3,721
1384,성동구,2022-04,2,1,972
1385,성동구,2022-04,2,2,91
1386,성동구,2022-04,2,3,816
1387,성동구,2022-04,3,1,2
1388,성동구,2022-04,3,2,159
1389,성동구,2022-04,3,3,860
1390,성동구,2022-04,4,1,66
1391,성동구,2022-04,4,2,178
1392,성동구,2022-04,4,3,8
1393,성북구,2022-04,1,1,95
1394,성북구,2022-04,1,2,104
1395,성북구,2022-04,1,3,554
1396,성북구,2022-04,2,1,137
1397,성북구,2022-04,2,2,106
1398,성북구,2022-04,2,3,786
1399,성북구,2022-04,3,1,3
1400,성북구,2022-04,3,2,228
1401,성북구,2022-04,3,3,1
1402,성북구,2022-04,4,1,4
1403,성북구,2022-04,4,2,402
1404,성북구,2022-04,4,3,149
1405,송파구,2022-04,1,1,124
1406,송파구,2022-04,1,2,204
1407,송파구,2022-04,1,3,876
1408,송파구,2022-04,2,1,839
1409,송파구,2022-04,2,2,211
1410,송파구,2022-04,2,3,839
1411,송파구,2022-04,3,1,4
1412,송파구,2022-04,3,2,558
1413,송파구,2022-04,3,3,1
1414,송파구,2022-04,4,1,6
1415,송파구,2022-04,4,2,304
1416,송파구,2022-04,4,3,157
1417,양천구,2022-04,1,1,119
1418,양천구,2022-04,1,2,127
1419,양천구,2022-04,1,3,225
1420,양천구,2022-04,2,1,425
1421,양천구,2022-04,2,2,131
1422,양천구,2022-04,2,3,769
1423,양천구,2022-04,3,1,3
1424,양천구,2022-04,3,2,492
1425,양천구,2022-04,3,3,756
1426,양천구,2022-04,4,1,304
1427,양천구,2022-04,4,2,135
1428,양천구,2022-04,4,3,11
1429,영등포구,2022-04,1,1,136
1430,영등포구,2022-04,1,2,117
1431,영등포구,2022-04,1,3,31
1432,영등포구,2022-04,2,1,642
1433,영등포구,2022-04,2,2,120
1434,영등포구,2022-04,2,3,809
1435,영등포구,2022-04,3,1,4
1436,영등포구,2022-04,3,2,192
1437,영등포구,2022-04,3,3,168
1438,영등포구,2022-04,4,1,418
1439,영등포구,2022-04,4,2,175
1440,영등포구,2022-04,4,3,14
1441,용산구,2022-04,1,1,133
1442,용산구,2022-04,1,2,65
1443,용산구,2022-04,1,3,330
1444,용산구,2022-04,2,1,66
1445,용산구,2022-04,2,2,452
1446,용산구,2022-04,2,3,55
1447,용산구,2022-04,3,1,44
1448,용산구,2022-04,3,2,59
1449,용산구,2022-04,3,3,2
1450,용산구,2022-04,4,1,137
1451,용산구,2022-04,4,2,5
1452,용산구,2022-04,4,3,253
1453,은평구,2022-04,1,1,98
1454,은평구,2022-04,1,2,112
1455,은평구,2022-04,1,3,394
1456,은평구,2022-04,2,1,126
1457,은평구,2022-04,2,2,116
1458,은평구,2022-04,2,3,618
1459,은평구,2022-04,3,1,3
1460,은평구,2022-04,3,2,574
1461,은평구,2022-04,3,3,751
1462,은평구,2022-04,4,1,369
1463,은평구,2022-04,4,2,139
1464,은평구,2022-04,4,3,10
1465,종로구,2022-04,1,1,1
1466,종로구,2022-04,1,2,739
1467,종로구,2022-04,1,3,38
1468,종로구,2022-04,2,1,1
1469,종로구,2022-04,2,2,270
1470,종로구,2022-04,2,3,41
1471,종로구,2022-04,3,1,1
1472,종로구,2022-04,3,2,683
1473,종로구,2022-04,3,3,1
1474,종로구,2022-04,4,1,256
1475,종로구,2022-04,4,2,3
1476,종로구,2022-04,4,3,561
1477,중구,2022-04,1,1,276
1478,중구,2022-04,1,2,46
1479,중구,2022-04,1,3,465
1480,중구,2022-04,2,1,824
1481,중구,2022-04,2,2,49
1482,중구,2022-04,2,3,565
1483,중구,2022-04,3,1,1
1484,중구,2022-04,3,2,893
1485,중구,2022-04,3,3,261
1486,중구,2022-04,4,1,929
1487,중구,2022-04,4,2,181
1488,중구,2022-04,4,3,4
1489,중랑구,2022-04,1,1,78
1490,중랑구,2022-04,1,2,89
1491,중랑구,2022-04,1,3,793
1492,중랑구,2022-04,2,1,730
1493,중랑구,2022-04,2,2,95
1494,중랑구,2022-04,2,3,601
1495,중랑구,2022-04,3,1,3
1496,중랑구,2022-04,3,2,555
1497,중랑구,2022-04,3,3,544
1498,중랑구,2022-04,4,1,133
